iter	RMSE
2908	0.06796328224
2909	0.06795664604
2910	0.06794399225
2911	0.06793084152
2912	0.06791856486
2913	0.06791526814
2914	0.06790488965
2915	0.06789442636
2916	0.06788980902
2917	0.06788794945
2918	0.06787848927
2919	0.06785679557
2920	0.06784863031
2921	0.06783342073
2922	0.06781953576
2923	0.06781845503
2924	0.06780544434
2925	0.06779901049
2926	0.06778549001
2927	0.06776995439
2928	0.06775776127
2929	0.06773912131
2930	0.06772923152
2931	0.0677178946
2932	0.06771647535
2933	0.06770167496
2934	0.06769627932
2935	0.067686399
2936	0.06767472321
2937	0.06764784563
2938	0.06764605213
2939	0.06764176467
2940	0.06763655219
2941	0.06762487802
2942	0.06761370814
2943	0.06760095495
2944	0.06759359253
2945	0.06757955841
2946	0.06756147875
2947	0.06754978514
2948	0.06753811309
2949	0.06751840045
2950	0.067506062
2951	0.06749721616
2952	0.06748219038
2953	0.06746863032
2954	0.06744856647
2955	0.0674347281
2956	0.06742220544
2957	0.06740832928
2958	0.06739923987
2959	0.06739123105
2960	0.06738156011
2961	0.06738014506
2962	0.06737670744
2963	0.06736621289
2964	0.0673525863
2965	0.06734114647
2966	0.06733286517
2967	0.06732440959
2968	0.06730570923
2969	0.06729852832
2970	0.06729151649
2971	0.06727630743
2972	0.06726666494
2973	0.06726308095
2974	0.06725885983
2975	0.0672484301
2976	0.06724149163
2977	0.06723990486
2978	0.06723857629
2979	0.06722038018
2980	0.06720980531
2981	0.06719422851
2982	0.0671801993
2983	0.06716950084
2984	0.06715864001
2985	0.0671490524
2986	0.06714687908
2987	0.06713373625
2988	0.06711206663
2989	0.06709619974
2990	0.06708766518
2991	0.06707887348
2992	0.06706861127
2993	0.06705307471
2994	0.06704371054
2995	0.06702831078
2996	0.06701612134
2997	0.06700606855
2998	0.0669911944
2999	0.0669819066
3000	0.06698039711
3001	0.06696757257
3002	0.06695742796
3003	0.0669455296
3004	0.06693034436
3005	0.06691349057
3006	0.06690425862
3007	0.06688526391
3008	0.06687354599
3009	0.06686566805
3010	0.06686303682
3011	0.06684722818
3012	0.06683563516
3013	0.06682043562
3014	0.06681204604
3015	0.06681081044
3016	0.06679835964
3017	0.06678287674
3018	0.06677254443
3019	0.06675921606
3020	0.06675005587
3021	0.06673941905
3022	0.06673160811
3023	0.06673070413
3024	0.06671265829
3025	0.06671131653
3026	0.06668552026
3027	0.06667225611
3028	0.06665920871
3029	0.06665006021
3030	0.06663606062
3031	0.06663411104
3032	0.06662615542
3033	0.06661590647
3034	0.06660217614
3035	0.06659118604
3036	0.06656736469
3037	0.06655712298
3038	0.06655565387
3039	0.06655460661
3040	0.06654183294
3041	0.06652692381
3042	0.06652553852
3043	0.06651440318
3044	0.06649920265
3045	0.0664914573
3046	0.06649034073
3047	0.06648569324
3048	0.0664761735
3049	0.06646801166
3050	0.06645740177
3051	0.06644552067
3052	0.06643447008
3053	0.06642835427
3054	0.06642699679
3055	0.06641385915
3056	0.06639759558
3057	0.06638528664
3058	0.06637771823
3059	0.06635907698
3060	0.06634456033
3061	0.06633584952
3062	0.0663239363
3063	0.06631481772
3064	0.06630696242
3065	0.06630562325
3066	0.06630449382
3067	0.06630310093
3068	0.06629181735
3069	0.06629027383
3070	0.06626062864
3071	0.0662538181
3072	0.06625031917
3073	0.06623502398
3074	0.06622433675
3075	0.06621219822
3076	0.06620165685
3077	0.0661904197
3078	0.06617850775
3079	0.06616958038
3080	0.06616825125
3081	0.0661549706
3082	0.06614548899
3083	0.06613252162
3084	0.06611479756
3085	0.06611179757
3086	0.06609371118
3087	0.06608233493
3088	0.0660799084
3089	0.06606844199
3090	0.06606549528
3091	0.06605261065
3092	0.0660440425
3093	0.06603196197
3094	0.0660306391
3095	0.06602266336
3096	0.06602079229
3097	0.06601143233
3098	0.06601011751
3099	0.06599717891
3100	0.0659852015
3101	0.06597361886
3102	0.0659610889
3103	0.06594881488
3104	0.06593692989
3105	0.06592922126
3106	0.06592620004
3107	0.06591024466
3108	0.0658947689
3109	0.06588277323
3110	0.06587067448
3111	0.06585608867
3112	0.06585478742
3113	0.06584333899
3114	0.06584174948
3115	0.0658328862
3116	0.06581694963
3117	0.06580174151
3118	0.0657879422
3119	0.06578029471
3120	0.0657652191
3121	0.0657584317
3122	0.06574764908
3123	0.06573242027
3124	0.06572130511
3125	0.06570960959
3126	0.06570153539
3127	0.06569954808
3128	0.06569120733
3129	0.06567607845
3130	0.06566717866
3131	0.06565795003
3132	0.06564607431
3133	0.06564342053
3134	0.06564015016
3135	0.06562868637
3136	0.06561011908
3137	0.06559606301
3138	0.06558486439
3139	0.06557480573
3140	0.06557238056
3141	0.06556362165
3142	0.06555436599
3143	0.06554708365
3144	0.0655360466
3145	0.06552507785
3146	0.06551428161
3147	0.06549954052
3148	0.06548166751
3149	0.06547192529
3150	0.06546933256
3151	0.06545584641
3152	0.06544553445
3153	0.0654368484
3154	0.06542368243
3155	0.06541536207
3156	0.06540291981
3157	0.06539855004
3158	0.0653878005
3159	0.06536878138
3160	0.06536342986
3161	0.06535247641
3162	0.06534502302
3163	0.06534379962
3164	0.06532684764
3165	0.0653240528
3166	0.06531300562
3167	0.06531185742
3168	0.06529874214
3169	0.06529045941
3170	0.06528308112
3171	0.06527443045
3172	0.06526597115
3173	0.06525567414
3174	0.0652448983
3175	0.06523756859
3176	0.06521767802
3177	0.06520819929
3178	0.06519918936
3179	0.06518649296
3180	0.06518524486
3181	0.06518393763
3182	0.06518285613
3183	0.06518162057
3184	0.06516295416
3185	0.06514974402
3186	0.06513832187
3187	0.06512831045
3188	0.06511321014
3189	0.06510264397
3190	0.06509087004
3191	0.06508015982
3192	0.06506862137
3193	0.06505329955
3194	0.0650426307
3195	0.06502794489
3196	0.06501685063
3197	0.06500529744
3198	0.06500212294
3199	0.06498453025
3200	0.06497042845
3201	0.06496527677
3202	0.06495795605
3203	0.06494654944
3204	0.06492823759
3205	0.06491418958
3206	0.06490294792
3207	0.06489589101
3208	0.06488590618
3209	0.06487644918
3210	0.06486711516
3211	0.06485571914
3212	0.06484374312
3213	0.06483438856
3214	0.06482096684
3215	0.06481345415
3216	0.06479098968
3217	0.06477296085
3218	0.06476172699
3219	0.06475197675
3220	0.06474067205
3221	0.06473067904
3222	0.06471829827
3223	0.06470491448
3224	0.06469691432
3225	0.06469587552
3226	0.06468134068
3227	0.06468012441
3228	0.06467331227
3229	0.06466514047
3230	0.06465395942
3231	0.06464168224
3232	0.06462995651
3233	0.06462255813
3234	0.06461124539
3235	0.06459679978
3236	0.06459223165
3237	0.06458233967
3238	0.06456864519
3239	0.06455547676
3240	0.06454280185
3241	0.06454157918
3242	0.06453979039
3243	0.06452840592
3244	0.06451478815
3245	0.06450780269
3246	0.0644964947
3247	0.06449340499
3248	0.06448203026
3249	0.06447173628
3250	0.06447021226
3251	0.06445922404
3252	0.06445131558
3253	0.06444068693
3254	0.06443817919
3255	0.06442620838
3256	0.06441812037
3257	0.06440224072
3258	0.06439473278
3259	0.06438599001
3260	0.06436955762
3261	0.06436819525
3262	0.0643542317
3263	0.06434255284
3264	0.06433423128
3265	0.06432642903
3266	0.06431258248
3267	0.06429847178
3268	0.06428748046
3269	0.06427434772
3270	0.06427226139
3271	0.06426523947
3272	0.06426382677
3273	0.06425482581
3274	0.06424674627
3275	0.06423630138
3276	0.06421923103
3277	0.06421174805
3278	0.06420884171
3279	0.06419693551
3280	0.06418632716
3281	0.06417936202
3282	0.06416590877
3283	0.06414854687
3284	0.06414709027
3285	0.06413491947
3286	0.06413260004
3287	0.06411725558
3288	0.06410517121
3289	0.0641038702
3290	0.0640875968
3291	0.06407078953
3292	0.06405733997
3293	0.06404615189
3294	0.06403470161
3295	0.06402013476
3296	0.06400739853
3297	0.06400105811
3298	0.06398498529
3299	0.0639748674
3300	0.06395878978
3301	0.06394341788
3302	0.06393247991
3303	0.06392167239
3304	0.06390901556
3305	0.06389130254
3306	0.06388417486
3307	0.06387601423
3308	0.06386026598
3309	0.06384273159
3310	0.06382632303
3311	0.06381683504
3312	0.06380032623
3313	0.06379586673
3314	0.0637847617
3315	0.06377466574
3316	0.06376372769
3317	0.06375772783
3318	0.06374034941
3319	0.06373115488
3320	0.06371639881
3321	0.06369850239
3322	0.06368523071
3323	0.06368424435
3324	0.0636629061
3325	0.06365054989
3326	0.0636482686
3327	0.06363224175
3328	0.06361967071
3329	0.06360969596
3330	0.06359836579
3331	0.06358656615
3332	0.06357587181
3333	0.06357442657
3334	0.06356133822
3335	0.06355017553
3336	0.0635391088
3337	0.06353426444
3338	0.06352349658
3339	0.06351475931
3340	0.06350765359
3341	0.06349481092
3342	0.06348640809
3343	0.0634682365
3344	0.06345153926
3345	0.06344089039
3346	0.06343143273
3347	0.06342033401
3348	0.06341212342
3349	0.06339904042
3350	0.06339661235
3351	0.06338937165
3352	0.06338386618
3353	0.06337460282
3354	0.06335135203
3355	0.06333987056
3356	0.06333109119
3357	0.06332553247
3358	0.06331706707
3359	0.06331500296
3360	0.06331147755
3361	0.0633089649
3362	0.06330624168
3363	0.06329366273
3364	0.06328089222
3365	0.06326788505
3366	0.06326092529
3367	0.06325019239
3368	0.06324195845
3369	0.06323725348
3370	0.06322657209
3371	0.06321766784
3372	0.06320929582
3373	0.06320148093
3374	0.0631826401
3375	0.06317060404
3376	0.06316945983
3377	0.06316267239
3378	0.06315207789
3379	0.06315091911
3380	0.06314041344
3381	0.06313111642
3382	0.06313017474
3383	0.06312238396
3384	0.06311955791
3385	0.063111475
3386	0.06309673809
3387	0.06309588455
3388	0.06308551792
3389	0.06307552829
3390	0.06306757493
3391	0.0630659722
3392	0.06305511296
3393	0.06304534958
3394	0.06303110448
3395	0.06301377075
3396	0.06300297972
3397	0.06299220302
3398	0.06298062328
3399	0.06296916499
3400	0.0629583331
3401	0.06294791996
3402	0.06293301016
3403	0.06292310906
3404	0.06291076544
3405	0.06289772074
3406	0.06288227918
3407	0.06287741401
3408	0.06286679064
3409	0.06285604658
3410	0.06284764771
3411	0.06284204423
3412	0.06283159345
3413	0.06281945874
3414	0.06281270232
3415	0.06280626393
3416	0.06280462498
3417	0.06279299091
3418	0.06277950559
3419	0.06277286701
3420	0.06275954017
3421	0.06275198563
3422	0.06273028674
3423	0.06271961788
3424	0.06271395253
3425	0.06270206878
3426	0.06269598861
3427	0.06268155989
3428	0.06267627786
3429	0.06266142815
3430	0.06264980108
3431	0.06263222728
3432	0.06262289539
3433	0.06261262839
3434	0.06259887411
3435	0.06259065965
3436	0.06257239187
3437	0.0625603243
3438	0.06254965198
3439	0.06254694346
3440	0.06253732565
3441	0.06252054625
3442	0.06250480294
3443	0.06249551827
3444	0.06248084453
3445	0.06247025165
3446	0.06245779985
3447	0.06244204629
3448	0.06243128934
3449	0.06242870626
3450	0.06242050434
3451	0.0624177577
3452	0.0624052349
3453	0.0624039368
3454	0.0623914869
3455	0.06238898286
3456	0.06236813379
3457	0.0623449314
3458	0.06233378248
3459	0.06232734265
3460	0.06231273457
3461	0.06230469341
3462	0.06229608869
3463	0.06228770048
3464	0.06227763232
3465	0.06226944733
3466	0.06226014956
3467	0.06225017099
3468	0.06223536024
3469	0.06222723494
3470	0.06221780293
3471	0.06220474639
3472	0.06219043917
3473	0.06218272336
3474	0.06217240418
3475	0.06215612964
3476	0.06214723477
3477	0.06214623407
3478	0.06213437805
3479	0.06212450789
3480	0.06211157571
3481	0.06210202494
3482	0.06209225203
3483	0.06208375541
3484	0.06206096535
3485	0.06205085243
3486	0.06204345435
3487	0.06203483808
3488	0.06202222173
3489	0.06200212495
3490	0.06199156953
3491	0.06198866537
3492	0.06197522586
3493	0.06195962818
3494	0.06195201716
3495	0.06195104221
3496	0.06192893871
3497	0.06192157168
3498	0.06190748529
3499	0.0618980699
3500	0.06189209868
3501	0.06189048472
3502	0.06188033395
3503	0.06187324533
3504	0.06187223305
3505	0.06186633104
3506	0.0618491192
3507	0.06183281248
3508	0.06182616227
3509	0.06181743136
3510	0.06181109966
3511	0.06179897276
3512	0.06179171992
3513	0.06177918514
3514	0.06177192554
3515	0.06176417166
3516	0.06175758663
3517	0.06175458141
3518	0.06175104255
3519	0.06173437379
3520	0.06172709221
3521	0.06171957916
3522	0.06171204525
3523	0.06170198291
3524	0.06169258722
3525	0.06169102652
3526	0.06168395416
3527	0.06167923107
3528	0.06166980995
3529	0.06166329222
3530	0.061654561
3531	0.06164410549
3532	0.0616344049
3533	0.06162717563
3534	0.06161445288
3535	0.06159925794
3536	0.06158270743
3537	0.06157611435
3538	0.06156477395
3539	0.06154982156
3540	0.06154006812
3541	0.06153077698
3542	0.06152856592
3543	0.06151161917
3544	0.06150354438
3545	0.06149338897
3546	0.0614890645
3547	0.06148254339
3548	0.06146752717
3549	0.06145844377
3550	0.06144107301
3551	0.06142991425
3552	0.06142879461
3553	0.06141972465
3554	0.06141257304
3555	0.06140545611
3556	0.06139900993
3557	0.06139282356
3558	0.06137573918
3559	0.06137065846
3560	0.06136247517
3561	0.06134792517
3562	0.06134311025
3563	0.06133319002
3564	0.06132695942
3565	0.06131770922
3566	0.06131663609
3567	0.06130324577
3568	0.06129076804
3569	0.06127942123
3570	0.06127583804
3571	0.06126756389
3572	0.06126063575
3573	0.06125057145
3574	0.06123586635
3575	0.06122246423
3576	0.06121887537
3577	0.06120450446
3578	0.06119022043
3579	0.06118235618
3580	0.0611795
3581	0.06117202222
3582	0.0611632445
3583	0.06115764295
3584	0.06115014945
3585	0.06113749281
3586	0.06113538764
3587	0.06112321664
3588	0.06110474854
3589	0.06110334394
3590	0.06109980828
3591	0.06109651239
3592	0.0610874487
3593	0.0610785594
3594	0.06106714545
3595	0.06105713734
3596	0.06104928097
3597	0.06104718647
3598	0.06104642448
3599	0.06103967863
3600	0.06102489032
3601	0.06101416176
3602	0.06100404983
3603	0.06100104551
3604	0.06099062079
3605	0.06098069288
3606	0.06097921864
3607	0.06097415787
3608	0.06096520135
3609	0.06094861749
3610	0.06094226678
3611	0.06092772733
3612	0.06091636002
3613	0.06090989862
3614	0.0609036308
3615	0.06089377851
3616	0.06088608723
3617	0.06086932291
3618	0.06086013047
3619	0.06084944295
3620	0.06084163577
3621	0.06083414278
3622	0.06082809652
3623	0.06082556997
3624	0.06081938163
3625	0.06081136669
3626	0.06079932385
3627	0.0607870023
3628	0.0607860567
3629	0.06077532811
3630	0.06076541491
3631	0.06075993636
3632	0.06075381055
3633	0.06074152917
3634	0.06073355346
3635	0.06072945855
3636	0.06072806941
3637	0.06071423325
3638	0.06070984294
3639	0.06069994281
3640	0.06068953029
3641	0.0606885962
3642	0.06067652833
3643	0.06066112172
3644	0.06065143394
3645	0.06064194304
3646	0.0606291236
3647	0.06061036597
3648	0.06060948444
3649	0.0606000518
3650	0.06059307995
3651	0.0605798489
3652	0.06056880145
3653	0.06056771737
3654	0.06056626133
3655	0.06055515368
3656	0.06054674262
3657	0.06053701861
3658	0.06052964854
3659	0.06051884793
3660	0.06051521825
3661	0.0605145413
3662	0.06050059358
3663	0.0604905304
3664	0.06048564654
3665	0.06047389614
3666	0.06046623042
3667	0.06045376784
3668	0.06044539825
3669	0.06043373028
3670	0.06042648355
3671	0.06042545594
3672	0.06041762679
3673	0.06041147461
3674	0.06041056885
3675	0.0604045445
3676	0.0603956212
3677	0.060389628
3678	0.06037927235
3679	0.06036897953
3680	0.06036065131
3681	0.06035270529
3682	0.06034497623
3683	0.06032876985
3684	0.06032610314
3685	0.06031789571
3686	0.06030998642
3687	0.0602938924
3688	0.06028519147
3689	0.06027748458
3690	0.06026863997
3691	0.06026775843
3692	0.06025866592
3693	0.06025344325
3694	0.06024698093
3695	0.06024105839
3696	0.06022617846
3697	0.06021706605
3698	0.06020752761
3699	0.06020441112
3700	0.06019514988
3701	0.06018592015
3702	0.06017423828
3703	0.06015439224
3704	0.06014225729
3705	0.06012685874
3706	0.06011514397
3707	0.06011060973
3708	0.06008612267
3709	0.06007744787
3710	0.06006931375
3711	0.06004563695
3712	0.06003513875
3713	0.06003016135
3714	0.06002625611
3715	0.06001829667
3716	0.06001746498
3717	0.06000775181
3718	0.05999189248
3719	0.05998434017
3720	0.05997496982
3721	0.05997082944
3722	0.05996413792
3723	0.05995072016
3724	0.05994027461
3725	0.05993897748
3726	0.05993793886
3727	0.05993036484
3728	0.05992300486
3729	0.05991323291
3730	0.05990484647
3731	0.05988974175
3732	0.05988514829
3733	0.05988148506
3734	0.05987206807
3735	0.0598605114
3736	0.05984604876
3737	0.05984102599
3738	0.05983250447
3739	0.0598167205
3740	0.05980562723
3741	0.05979592396
3742	0.05978903526
3743	0.05978296534
3744	0.05976842683
3745	0.0597542309
3746	0.05975350124
3747	0.05974168063
3748	0.05974041456
3749	0.05973977331
3750	0.05972594319
3751	0.05971735274
3752	0.05970804998
3753	0.05970023054
3754	0.05969172021
3755	0.05968239108
3756	0.05967486838
3757	0.05966464701
3758	0.05965583078
3759	0.05964432855
3760	0.05963236225
3761	0.05962228244
3762	0.05961569838
3763	0.0596067786
3764	0.05959129509
3765	0.0595853289
3766	0.05956983742
3767	0.0595682089
3768	0.05955946701
3769	0.05954829321
3770	0.05953506983
3771	0.05952630188
3772	0.05952039903
3773	0.05951952892
3774	0.05951262882
3775	0.05950463723
3776	0.05949853966
3777	0.05948456292
3778	0.05947244457
3779	0.05946319905
3780	0.05945384002
3781	0.05944000777
3782	0.05942403219
3783	0.05941266491
3784	0.05940602625
3785	0.05940125297
3786	0.05939286542
3787	0.05938773574
3788	0.05938330301
3789	0.05937728264
3790	0.05936695345
3791	0.0593660167
3792	0.05936508649
3793	0.05935928055
3794	0.0593585724
3795	0.05934754109
3796	0.05933648433
3797	0.05933165219
3798	0.05932380347
3799	0.05931327894
3800	0.05930135088
3801	0.05929507859
3802	0.05929056591
3803	0.05928957888
3804	0.05927951356
3805	0.05927876424
3806	0.05926313924
3807	0.05925872303
3808	0.05925776868
3809	0.05924500084
3810	0.05923670058
3811	0.05922861264
3812	0.05921672063
3813	0.05921004728
3814	0.05920394873
3815	0.05919879294
3816	0.05919486431
3817	0.0591835275
3818	0.0591736073
3819	0.05916699276
3820	0.05915658817
3821	0.0591496929
3822	0.05914880313
3823	0.05913519259
3824	0.05912792817
3825	0.05911951106
3826	0.05911422774
3827	0.05910863077
3828	0.05908951257
3829	0.05908585048
3830	0.05907462326
3831	0.05906277762
3832	0.0590488578
3833	0.05903928176
3834	0.05903614946
3835	0.05903491881
3836	0.0590287669
3837	0.05902787468
3838	0.0590253238
3839	0.05901721171
3840	0.05900829677
3841	0.05899879811
3842	0.05898066903
3843	0.05897664154
3844	0.05896968049
3845	0.05895888045
3846	0.0589492329
3847	0.05894194556
3848	0.05892890896
3849	0.05891627201
3850	0.05890884602
3851	0.0588949642
3852	0.05889174018
3853	0.05888202892
3854	0.05888124764
3855	0.05887740946
3856	0.0588676342
3857	0.05885255863
3858	0.05884199039
3859	0.05883807472
3860	0.05882886401
3861	0.05881882603
3862	0.05881401733
3863	0.05880314893
3864	0.05879488599
3865	0.05877598485
3866	0.05876742976
3867	0.05874715329
3868	0.05873964198
3869	0.05873880813
3870	0.05873156332
3871	0.05872210621
3872	0.05871790153
3873	0.05870710546
3874	0.05869281901
3875	0.05868533487
3876	0.05868100727
3877	0.05867183467
3878	0.05866246987
3879	0.05864620623
3880	0.05863739653
3881	0.0586287895
3882	0.05862050165
3883	0.05861641766
3884	0.05860942762
3885	0.05860158783
3886	0.05859035803
3887	0.0585777031
3888	0.05856318473
3889	0.05854665347
3890	0.05854111147
3891	0.05852928088
3892	0.0585225089
3893	0.05851265509
3894	0.05849778352
3895	0.05848872516
3896	0.05847487919
3897	0.05846289755
3898	0.05845890731
3899	0.05845270081
3900	0.05843868835
3901	0.05843091643
3902	0.05842438668
3903	0.05841519827
3904	0.05840876812
3905	0.05839797084
3906	0.05839708523
3907	0.05838466136
3908	0.05837900047
3909	0.05835998897
3910	0.05835613891
3911	0.05834962307
3912	0.0583415252
3913	0.05833582745
3914	0.05832232436
3915	0.05831531243
3916	0.05830544314
3917	0.05828698819
3918	0.05827709058
3919	0.05827587151
3920	0.05825874675
3921	0.05824849851
3922	0.05824295236
3923	0.05823746708
3924	0.0582304349
3925	0.0582217265
3926	0.05821224859
3927	0.05820339178
3928	0.05818547029
3929	0.05817648031
3930	0.05817266085
3931	0.05815889707
3932	0.05815807609
3933	0.05815236344
3934	0.05814346622
3935	0.05813442612
3936	0.05812311584
3937	0.05811409397
3938	0.05810089347
3939	0.05808428605
3940	0.05807532395
3941	0.05805991608
3942	0.05805631363
3943	0.05805428417
3944	0.05804443542
3945	0.05803339429
3946	0.05802346954
3947	0.05801943387
3948	0.05801055497
3949	0.0579977356
3950	0.05798726402
3951	0.05797524547
3952	0.05796741158
3953	0.0579538694
3954	0.05794255766
3955	0.05793406074
3956	0.05792840087
3957	0.05791887443
3958	0.05791292911
3959	0.05790927915
3960	0.05790025524
3961	0.05789277166
3962	0.05788061613
3963	0.05787285886
3964	0.05786866544
3965	0.05786328699
3966	0.05785386471
3967	0.05785011988
3968	0.05784151349
3969	0.05783621182
3970	0.05783062856
3971	0.05781575122
3972	0.05780603797
3973	0.05779388648
3974	0.05778346182
3975	0.05777559375
3976	0.05777199014
3977	0.05775909677
3978	0.05775820665
3979	0.05774785453
3980	0.05773740712
3981	0.05772863291
3982	0.05771933787
3983	0.05771064299
3984	0.05770121389
3985	0.05769263826
3986	0.05768047674
3987	0.05767009718
3988	0.05766790059
3989	0.05765842801
3990	0.05765281965
3991	0.0576519777
3992	0.05764728917
3993	0.05763487523
3994	0.05762966721
3995	0.0576194745
3996	0.05760147882
3997	0.05759415723
3998	0.05758172207
3999	0.05757227657
4000	0.0575636974
4001	0.05755175995
4002	0.05754648846
4003	0.05752890514
4004	0.05752243927
4005	0.05751333685
4006	0.05749807226
4007	0.05749417811
4008	0.05748446637
4009	0.05747779987
4010	0.05747425948
4011	0.05747299366
4012	0.05746766097
4013	0.05745661277
4014	0.0574470895
4015	0.05744130947
4016	0.05743414225
4017	0.05743069864
4018	0.05742175581
4019	0.05741086082
4020	0.05739737338
4021	0.05739657976
4022	0.05738771088
4023	0.05738250685
4024	0.05737301371
4025	0.05736263239
4026	0.05735475102
4027	0.05734822323
4028	0.05733992573
4029	0.05733215682
4030	0.05732589116
4031	0.05731944656
4032	0.05731818145
4033	0.05731178342
4034	0.05729819919
4035	0.05729304277
4036	0.05728022726
4037	0.05726987168
4038	0.05725657627
4039	0.05725511617
4040	0.05725073912
4041	0.05723917203
4042	0.05722505825
4043	0.05721240311
4044	0.0572014539
4045	0.05719283574
4046	0.05718876942
4047	0.05717908421
4048	0.05717399997
4049	0.05716623341
4050	0.05715683261
4051	0.05714778781
4052	0.05714435288
4053	0.05713777051
4054	0.05713208651
4055	0.05712665391
4056	0.05712195347
4057	0.05711617554
4058	0.05710184797
4059	0.05709132086
4060	0.05709040773
4061	0.05707828676
4062	0.05706400741
4063	0.05706320135
4064	0.05705000434
4065	0.05704204214
4066	0.05703358038
4067	0.057022789
4068	0.05702188826
4069	0.05700514819
4070	0.05699870834
4071	0.05698980186
4072	0.05698450014
4073	0.05697395905
4074	0.0569664354
4075	0.05695503713
4076	0.05693912384
4077	0.05692763185
4078	0.05691908233
4079	0.05690783434
4080	0.05689715096
4081	0.05688672175
4082	0.05687381614
4083	0.0568633464
4084	0.05685133658
4085	0.05684204338
4086	0.05684131786
4087	0.05683141016
4088	0.05681813947
4089	0.05681029147
4090	0.05680000301
4091	0.05678989329
4092	0.05678079655
4093	0.05676854269
4094	0.05676220423
4095	0.05675881509
4096	0.05675800741
4097	0.05675284842
4098	0.05674069175
4099	0.05673156709
4100	0.05672459292
4101	0.05670819158
4102	0.05669972025
4103	0.05669279214
4104	0.0566864493
4105	0.05667558514
4106	0.05666330197
4107	0.05665325736
4108	0.05663599423
4109	0.05662673366
4110	0.05662025435
4111	0.05661497722
4112	0.05661429943
4113	0.0566079639
4114	0.05660336419
4115	0.05659098898
4116	0.05657889948
4117	0.0565702296
4118	0.05656577527
4119	0.05656172846
4120	0.05655834762
4121	0.05655452337
4122	0.0565479926
4123	0.05653470672
4124	0.05652455043
4125	0.05651330483
4126	0.05650461018
4127	0.05649926505
4128	0.05649135751
4129	0.05648911097
4130	0.0564845467
4131	0.05648090985
4132	0.0564736187
4133	0.0564575397
4134	0.05645630243
4135	0.05644993388
4136	0.05643457795
4137	0.05643335432
4138	0.05642490427
4139	0.05641395951
4140	0.05640432821
4141	0.05639622836
4142	0.05639007201
4143	0.05638405651
4144	0.05637477913
4145	0.05636704973
4146	0.05635791902
4147	0.05634406605
4148	0.05633899077
4149	0.05633248912
4150	0.05632513137
4151	0.05631846302
4152	0.05630646907
4153	0.05629796358
4154	0.05629136033
4155	0.0562906596
4156	0.0562878353
4157	0.05628721441
4158	0.05628640723
4159	0.05627677425
4160	0.05626725499
4161	0.05625980883
4162	0.05625449778
4163	0.05624638226
4164	0.05623776214
4165	0.05623275076
4166	0.05622567057
4167	0.05622505657
4168	0.05621632115
4169	0.05620853206
4170	0.05620087822
4171	0.0561883171
4172	0.05618468561
4173	0.05617505647
4174	0.05616925555
4175	0.0561593917
4176	0.05615121762
4177	0.05614242698
4178	0.0561417366
4179	0.05613367821
4180	0.0561317795
4181	0.05612052872
4182	0.05611235632
4183	0.05610173037
4184	0.05609060268
4185	0.05607730845
4186	0.05607080679
4187	0.056066437
4188	0.05606304113
4189	0.0560562223
4190	0.05604858473
4191	0.05604035884
4192	0.0560341319
4193	0.05603081361
4194	0.05602367113
4195	0.05601561806
4196	0.05601057888
4197	0.05600267129
4198	0.05599231827
4199	0.05598767828
4200	0.05598205854
4201	0.05597165982
4202	0.05595996484
4203	0.0559509059
4204	0.05594065673
4205	0.05593500138
4206	0.05592644523
4207	0.05591501643
4208	0.0559083292
4209	0.05590149247
4210	0.05589706291
4211	0.05588510906
4212	0.05586383483
4213	0.055862327
4214	0.05585301049
4215	0.05584728774
4216	0.05583562427
4217	0.05583385007
4218	0.05582678332
4219	0.05581971188
4220	0.05581540812
4221	0.05580614877
4222	0.05579578415
4223	0.05579249069
4224	0.05578891865
4225	0.05578036268
4226	0.05577110436
4227	0.05576168934
4228	0.05576081862
4229	0.05575710323
4230	0.05574699672
4231	0.05573577235
4232	0.05572757807
4233	0.05572034792
4234	0.05571175012
4235	0.05570487591
4236	0.05569646634
4237	0.05569208831
4238	0.05568058736
4239	0.05566507118
4240	0.05565674325
4241	0.05564831097
4242	0.05563994356
4243	0.05563102861
4244	0.05562327506
4245	0.05560744805
4246	0.05559858834
4247	0.05558853017
4248	0.05557683704
4249	0.05556734488
4250	0.05555998492
4251	0.05555217638
4252	0.05554392825
4253	0.05553428835
4254	0.05552814504
4255	0.05551981578
4256	0.05551227072
4257	0.05551148326
4258	0.05551094339
4259	0.05549962956
4260	0.05548832232
4261	0.05548009637
4262	0.05546878381
4263	0.05546224577
4264	0.05545692838
4265	0.05545181121
4266	0.05544861789
4267	0.05543892892
4268	0.055432114
4269	0.05541916426
4270	0.05540972118
4271	0.05540894143
4272	0.05539079083
4273	0.05538220308
4274	0.0553780948
4275	0.05536695434
4276	0.0553586492
4277	0.05535027719
4278	0.05534076588
4279	0.05532960068
4280	0.05532221258
4281	0.05531859376
4282	0.05531711429
4283	0.05530167783
4284	0.0552953027
4285	0.05529019488
4286	0.05528311203
4287	0.05527883319
4288	0.05527825003
4289	0.05527143128
4290	0.05526177379
4291	0.05525369299
4292	0.05524925901
4293	0.05524329729
4294	0.05523535605
4295	0.05522475324
4296	0.05521683405
4297	0.05521076913
4298	0.05520591117
4299	0.05519581035
4300	0.05519072358
4301	0.05517417759
4302	0.05516637815
4303	0.05515943039
4304	0.05514188067
4305	0.05513766938
4306	0.05512961408
4307	0.05512888476
